# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-03-03 19:27:41 EST       (caww01)
#
# Data for the following 1 site(s) are contained in this file
"#    USGS 08331160 RIO GRANDE NEAR BOSQUE FARMS, NM"
# -----------------------------------------------------------------------------------
#
# Data provided for site 08331160
#            TS   parameter     statistic     Description
"#         99876       00060     00003     Discharge, cubic feet per second (Mean)"
USGS    08331160        2012-03-20      819     A
USGS    08331160        2012-03-21      767     A:e
USGS    08331160        2012-03-22      786     A:e
USGS    08331160        2012-03-23      798     A:e
USGS    08331160        2012-03-24      722     A
USGS    08331160        2012-03-25      639     A
USGS    08331160        2012-03-26      649     A
USGS    08331160        2012-03-27      662     A
USGS    08331160        2012-03-28      883     A
USGS    08331160        2012-03-29      1120    A
USGS    08331160        2012-03-30      1310    A
USGS    08331160        2012-03-31      1400    A
USGS    08331160        2012-04-01      1450    A
USGS    08331160        2012-04-02      1500    A
USGS    08331160        2012-04-03      2060    A
USGS    08331160        2012-04-04      1770    A
USGS    08331160        2012-04-05      827     A
USGS    08331160        2012-04-06      939     A
USGS    08331160        2012-04-07      1180    A
USGS    08331160        2012-04-08      1200    A
USGS    08331160        2012-04-09      1040    A
USGS    08331160        2012-04-10      958     A
USGS    08331160        2012-04-11      893     A
USGS    08331160        2012-04-12      839     A
USGS    08331160        2012-04-13      868     A
USGS    08331160        2012-04-14      888     A
USGS    08331160        2012-04-15      908     A
USGS    08331160        2012-04-16      875     A
USGS    08331160        2012-04-17      639     A
USGS    08331160        2012-04-18      566     A
USGS    08331160        2012-04-19      504     A:e
USGS    08331160        2012-04-20      483     A:e
USGS    08331160        2012-04-21      399     A:e
USGS    08331160        2012-04-22      344     A
USGS    08331160        2012-04-23      293     A
USGS    08331160        2012-04-24      299     A
USGS    08331160        2012-04-25      297     A
USGS    08331160        2012-04-26      305     A
USGS    08331160        2012-04-27      298     A
USGS    08331160        2012-04-28      420     A
USGS    08331160        2012-04-29      681     A
USGS    08331160        2012-04-30      692     A
USGS    08331160        2012-05-01      735     A:e
USGS    08331160        2012-05-02      646     A:e
USGS    08331160        2012-05-03      566     A
USGS    08331160        2012-05-04      452     A
USGS    08331160        2012-05-05      366     A
USGS    08331160        2012-05-06      355     A
USGS    08331160        2012-05-07      329     A
USGS    08331160        2012-05-08      316     A
USGS    08331160        2012-05-09      352     A
USGS    08331160        2012-05-10      360     A
USGS    08331160        2012-05-11      321     A
USGS    08331160        2012-05-12      335     A
USGS    08331160        2012-05-13      366     A
USGS    08331160        2012-05-14      388     A
USGS    08331160        2012-05-15      350     A
USGS    08331160        2012-05-16      339     A:e
USGS    08331160        2012-05-17      298     A:e
USGS    08331160        2012-05-18      273     A
USGS    08331160        2012-05-19      271     A
USGS    08331160        2012-05-20      274     A
USGS    08331160        2012-05-21      247     A
USGS    08331160        2012-05-22      229     A
USGS    08331160        2012-05-23      204     A
USGS    08331160        2012-05-24      190     A
USGS    08331160        2012-05-25      196     A
USGS    08331160        2012-05-26      238     A
USGS    08331160        2012-05-27      255     A
USGS    08331160        2012-05-28      300     A
USGS    08331160        2012-05-29      283     A
USGS    08331160        2012-05-30      318     A:e
USGS    08331160        2012-05-31      290     A:e
USGS    08331160        2012-06-01      264     A:e
USGS    08331160        2012-06-02      269     A
USGS    08331160        2012-06-03      277     A
USGS    08331160        2012-06-04      275     A
USGS    08331160        2012-06-05      292     A
USGS    08331160        2012-06-06      315     A:e
USGS    08331160        2012-06-07      322     A:e
USGS    08331160        2012-06-08      289     A
USGS    08331160        2012-06-09      302     A:e
USGS    08331160        2012-06-10      296     A:e
USGS    08331160        2012-06-11      270     A:e
USGS    08331160        2012-06-12      270     A
USGS    08331160        2012-06-13      265     A
USGS    08331160        2012-06-14      256     A
USGS    08331160        2012-06-15      234     A
USGS    08331160        2012-06-16      206     A
USGS    08331160        2012-06-17      205     A
USGS    08331160        2012-06-18      176     A
USGS    08331160        2012-06-19      141     A
USGS    08331160        2012-06-20      150     A
USGS    08331160        2012-06-21      128     A
USGS    08331160        2012-06-22      128     A
USGS    08331160        2012-06-23      123     A
USGS    08331160        2012-06-24      129     A:e
USGS    08331160        2012-06-25      110     A:e
USGS    08331160        2012-06-26      123     A:e
USGS    08331160        2012-06-27      95.2    A
USGS    08331160        2012-06-28      86.3    A
USGS    08331160        2012-06-29      86.1    A
USGS    08331160        2012-06-30      85.7    A
USGS    08331160        2012-07-01      84.7    A
USGS    08331160        2012-07-02      80.8    A
USGS    08331160        2012-07-03      73.8    A
USGS    08331160        2012-07-04      68.8    A
USGS    08331160        2012-07-05      60.3    A
USGS    08331160        2012-07-06      179     A
USGS    08331160        2012-07-07      144     A
USGS    08331160        2012-07-08      108     A
USGS    08331160        2012-07-09      76.6    A
USGS    08331160        2012-07-10      68.2    A
USGS    08331160        2012-07-11      115     A
USGS    08331160        2012-07-12      67.0    A
USGS    08331160        2012-07-13      133     A
USGS    08331160        2012-07-14      54.8    A
USGS    08331160        2012-07-15      51.3    A
USGS    08331160        2012-07-16      45.5    A
USGS    08331160        2012-07-17      44.6    A
USGS    08331160        2012-07-18      42.3    A
USGS    08331160        2012-07-19      41.1    A
USGS    08331160        2012-07-20      36.7    A
USGS    08331160        2012-07-21      29.9    A
USGS    08331160        2012-07-22      25.2    A
USGS    08331160        2012-07-23      24.7    A
USGS    08331160        2012-07-24      24.1    A
USGS    08331160        2012-07-25      167     A
USGS    08331160        2012-07-26      51.4    A
USGS    08331160        2012-07-27      85.1    A
USGS    08331160        2012-07-28      44.7    A
USGS    08331160        2012-07-29      30.5    A
USGS    08331160        2012-07-30      19.9    A
USGS    08331160        2012-07-31      17.6    A
USGS    08331160        2012-08-01      10.7    A:<
USGS    08331160        2012-08-02      0.00    A:e
USGS    08331160        2012-08-03      0.00    A:e
USGS    08331160        2012-08-04      0.00    A:e
USGS    08331160        2012-08-05      0.00    A:e
USGS    08331160        2012-08-06      0.00    A:e
USGS    08331160        2012-08-07      0.00    A:e
USGS    08331160        2012-08-08      0.00    A:e
USGS    08331160        2012-08-09      0.00    A:e
USGS    08331160        2012-08-10      0.00    A:e
USGS    08331160        2012-08-11      0.00    A:e
USGS    08331160        2012-08-12      0.00    A:e
USGS    08331160        2012-08-13      0.00    A:e
USGS    08331160        2012-08-14      0.00    A:e
USGS    08331160        2012-08-15      0.00    A:e
USGS    08331160        2012-08-16      0.00    A:<
USGS    08331160        2012-08-17      309     A:<
USGS    08331160        2012-08-18      238     A
USGS    08331160        2012-08-19      29.5    A:<
USGS    08331160        2012-08-20      34.4    A:<
USGS    08331160        2012-08-21      0.00    A:e
USGS    08331160        2012-08-22      0.00    A:e
USGS    08331160        2012-08-23      0.00    A:e
USGS    08331160        2012-08-24      7.00    A:e
USGS    08331160        2012-08-25      0.00    A:e
USGS    08331160        2012-08-26      0.00    A:e
USGS    08331160        2012-08-27      0.00    A:e
USGS    08331160        2012-08-28      0.00    A:e
USGS    08331160        2012-08-29      0.00    A:e
USGS    08331160        2012-08-30      0.00    A:e
USGS    08331160        2012-08-31      0.00    A:e
USGS    08331160        2012-09-01      0.00    A:e
USGS    08331160        2012-09-02      0.00    A:e
USGS    08331160        2012-09-03      0.00    A:e
USGS    08331160        2012-09-04      0.00    A:e
USGS    08331160        2012-09-05      0.00    A:e
USGS    08331160        2012-09-06      0.00    A:e
USGS    08331160        2012-09-07      0.00    A:e
USGS    08331160        2012-09-08      0.00    A:e
USGS    08331160        2012-09-09      2.45    A:e
USGS    08331160        2012-09-10      9.67    A:e
USGS    08331160        2012-09-11      10.3    A:e
USGS    08331160        2012-09-12      6.14    A:e
USGS    08331160        2012-09-13      11.0    A:e
USGS    08331160        2012-09-14      7.76    A:e
USGS    08331160        2012-09-15      12.6    A:e
USGS    08331160        2012-09-16      9.23    A:e
USGS    08331160        2012-09-17      7.90    A:e
USGS    08331160        2012-09-18      10.7    A:e
USGS    08331160        2012-09-19      9.67    A:e
USGS    08331160        2012-09-20      9.82    A:e
USGS    08331160        2012-09-21      4.17    A:e
USGS    08331160        2012-09-22      3.74    A:e
USGS    08331160        2012-09-23      3.31    A:e
USGS    08331160        2012-09-24      3.61    A:e
USGS    08331160        2012-09-25      3.80    A:e
USGS    08331160        2012-09-26      4.47    A:e
USGS    08331160        2012-09-27      6.25    A:e
USGS    08331160        2012-09-28      6.67    A:e
USGS    08331160        2012-09-29      4.23    A:e
USGS    08331160        2012-09-30      3.61    A:e
USGS    08331160        2012-10-01      3.68    A:e
USGS    08331160        2012-10-02      4.41    A:e
USGS    08331160        2012-10-03      4.10    A:e
USGS    08331160        2012-10-04      4.65    A:e
USGS    08331160        2012-10-05      3.12    A:e
USGS    08331160        2012-10-06      1.72    A:e
USGS    08331160        2012-10-07      1.35    A:e
USGS    08331160        2012-10-08      0.00    A:e
USGS    08331160        2012-10-09      0.00    A:<
USGS    08331160        2012-10-10      0.00    A:<
USGS    08331160        2012-10-11      0.00    A:<
USGS    08331160        2012-10-12      0.00    A:<
USGS    08331160        2012-10-13      0.00    A:<
USGS    08331160        2012-10-14      0.00    A:<
USGS    08331160        2012-10-15      1.95    A:<
USGS    08331160        2012-10-16      18.6    A
USGS    08331160        2012-10-17      22.4    A
USGS    08331160        2012-10-18      24.4    A
USGS    08331160        2012-10-19      24.8    A
USGS    08331160        2012-10-20      25.5    A
USGS    08331160        2012-10-21      26.8    A
USGS    08331160        2012-10-22      28.4    A
USGS    08331160        2012-10-23      30.4    A
USGS    08331160        2012-10-24      31.7    A
USGS    08331160        2012-10-25      32.8    A
USGS    08331160        2012-10-26      38.5    A
USGS    08331160        2012-10-27      64.8    A
