# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-03-12 14:21:48 EST       (vaww02)
#
# Data for the following 1 site(s) are contained in this file
"#    USGS 08354900 RIO GRANDE FLOODWAY AT SAN ACACIA, NM"
# -----------------------------------------------------------------------------------
#
# Data provided for site 08354900
#            TS   parameter     statistic     Description
"#         99930       00060     00003     Discharge, cubic feet per second (Mean)"
USGS    08354900        2007-10-14      125     A:e
USGS    08354900        2007-10-15      119     A:e
USGS    08354900        2007-10-16      126     A:e
USGS    08354900        2007-10-17      124     A:e
USGS    08354900        2007-10-18      117     A:e
USGS    08354900        2007-10-19      127     A:e
USGS    08354900        2007-10-20      135     A:e
USGS    08354900        2007-10-21      132     A:e
USGS    08354900        2007-10-22      146     A:e
USGS    08354900        2007-10-23      141     A:e
USGS    08354900        2007-10-24      133     A:e
USGS    08354900        2007-10-25      127     A
USGS    08354900        2007-10-26      97.1    A
USGS    08354900        2007-10-27      101     A
USGS    08354900        2007-10-28      97.5    A
USGS    08354900        2007-10-29      96.9    A
USGS    08354900        2007-10-30      78.1    A
USGS    08354900        2007-10-31      96.8    A
USGS    08354900        2007-11-01      241     A
USGS    08354900        2007-11-02      294     A
USGS    08354900        2007-11-03      336     A
USGS    08354900        2007-11-04      346     A
USGS    08354900        2007-11-05      325     A
USGS    08354900        2007-11-06      414     A
USGS    08354900        2007-11-07      458     A
USGS    08354900        2007-11-08      483     A
USGS    08354900        2007-11-09      535     A
USGS    08354900        2007-11-10      578     A
USGS    08354900        2007-11-11      613     A
USGS    08354900        2007-11-12      644     A
USGS    08354900        2007-11-13      682     A
USGS    08354900        2007-11-14      717     A
USGS    08354900        2007-11-15      737     A
USGS    08354900        2007-11-16      760     A
USGS    08354900        2007-11-17      790     A
USGS    08354900        2007-11-18      799     A
USGS    08354900        2007-11-19      807     A
USGS    08354900        2007-11-20      820     A
USGS    08354900        2007-11-21      822     A:e
USGS    08354900        2007-11-22      817     A:e
USGS    08354900        2007-11-23      813     A:e
USGS    08354900        2007-11-24      788     A:e
USGS    08354900        2007-11-25      727     A:e
USGS    08354900        2007-11-26      782     A:e
USGS    08354900        2007-11-27      773     A:e
USGS    08354900        2007-11-28      760     A:e
USGS    08354900        2007-11-29      750     A:e
USGS    08354900        2007-11-30      674     A:e
USGS    08354900        2007-12-01      628     A:e
USGS    08354900        2007-12-02      695     A:e
USGS    08354900        2007-12-03      920     A:e
USGS    08354900        2007-12-04      929     A:e
USGS    08354900        2007-12-05      918     A:e
USGS    08354900        2007-12-06      900     A
USGS    08354900        2007-12-07      951     A
USGS    08354900        2007-12-08      955     A
USGS    08354900        2007-12-09      938     A
USGS    08354900        2007-12-10      952     A
USGS    08354900        2007-12-11      972     A
USGS    08354900        2007-12-12      1060    A
USGS    08354900        2007-12-13      1100    A
USGS    08354900        2007-12-14      1070    A
USGS    08354900        2007-12-15      1010    A
USGS    08354900        2007-12-16      972     A
USGS    08354900        2007-12-17      953     A
USGS    08354900        2007-12-18      962     A
USGS    08354900        2007-12-19      915     A
USGS    08354900        2007-12-20      836     A
USGS    08354900        2007-12-21      830     A
USGS    08354900        2007-12-22      867     A
USGS    08354900        2007-12-23      852     A
USGS    08354900        2007-12-24      820     A
USGS    08354900        2007-12-25      786     A
USGS    08354900        2007-12-26      762     A
USGS    08354900        2007-12-27      754     A
USGS    08354900        2007-12-28      758     A
USGS    08354900        2007-12-29      741     A
USGS    08354900        2007-12-30      715     A
USGS    08354900        2007-12-31      695     A
USGS    08354900        2008-01-01      709     A
USGS    08354900        2008-01-02      739     A
USGS    08354900        2008-01-03      749     A
USGS    08354900        2008-01-04      759     A
USGS    08354900        2008-01-05      771     A
USGS    08354900        2008-01-06      770     A
USGS    08354900        2008-01-07      828     A
USGS    08354900        2008-01-08      864     A
USGS    08354900        2008-01-09      924     A
USGS    08354900        2008-01-10      924     A
USGS    08354900        2008-01-11      890     A
USGS    08354900        2008-01-12      896     A
USGS    08354900        2008-01-13      921     A
USGS    08354900        2008-01-14      950     A
USGS    08354900        2008-01-15      931     A
USGS    08354900        2008-01-16      927     A
USGS    08354900        2008-01-17      912     A
USGS    08354900        2008-01-18      895     A
USGS    08354900        2008-01-19      867     A
USGS    08354900        2008-01-20      881     A
USGS    08354900        2008-01-21      861     A
USGS    08354900        2008-01-22      803     A
USGS    08354900        2008-01-23      833     A
USGS    08354900        2008-01-24      848     A
USGS    08354900        2008-01-25      925     A
USGS    08354900        2008-01-26      959     A
USGS    08354900        2008-01-27      1020    A
USGS    08354900        2008-01-28      917     A
USGS    08354900        2008-01-29      956     A
USGS    08354900        2008-01-30      982     A
USGS    08354900        2008-01-31      953     A
USGS    08354900        2008-02-01      991     A
USGS    08354900        2008-02-02      916     A
USGS    08354900        2008-02-03      862     A
USGS    08354900        2008-02-04      881     A
USGS    08354900        2008-02-05      914     A
USGS    08354900        2008-02-06      931     A
USGS    08354900        2008-02-07      919     A
USGS    08354900        2008-02-08      913     A
USGS    08354900        2008-02-09      921     A
USGS    08354900        2008-02-10      922     A
USGS    08354900        2008-02-11      937     A
USGS    08354900        2008-02-12      947     A
USGS    08354900        2008-02-13      942     A
USGS    08354900        2008-02-14      967     A
USGS    08354900        2008-02-15      1010    A:e
USGS    08354900        2008-02-16      1030    A:e
USGS    08354900        2008-02-17      794     A:e
USGS    08354900        2008-02-18      818     A:e
USGS    08354900        2008-02-19      1180    A
USGS    08354900        2008-02-20      1200    A
USGS    08354900        2008-02-21      1160    A
USGS    08354900        2008-02-22      1180    A
USGS    08354900        2008-02-23      1170    A
USGS    08354900        2008-02-24      1270    A
USGS    08354900        2008-02-25      1190    A
USGS    08354900        2008-02-26      870     A
USGS    08354900        2008-02-27      1130    A
USGS    08354900        2008-02-28      1290    A
USGS    08354900        2008-02-29      1510    A
USGS    08354900        2008-03-01      1560    A
USGS    08354900        2008-03-02      1330    A
USGS    08354900        2008-03-03      1530    A
USGS    08354900        2008-03-04      1600    A
USGS    08354900        2008-03-05      1480    A
USGS    08354900        2008-03-06      1820    A
USGS    08354900        2008-03-07      1720    A
USGS    08354900        2008-03-08      1610    A
USGS    08354900        2008-03-09      1470    A
USGS    08354900        2008-03-10      1330    A
USGS    08354900        2008-03-11      1080    A
USGS    08354900        2008-03-12      1240    A
USGS    08354900        2008-03-13      1470    A
USGS    08354900        2008-03-14      1620    A
USGS    08354900        2008-03-15      1710    A
USGS    08354900        2008-03-16      1830    A
USGS    08354900        2008-03-17      1940    A
USGS    08354900        2008-03-18      1900    A
USGS    08354900        2008-03-19      1950    A
USGS    08354900        2008-03-20      1990    A
USGS    08354900        2008-03-21      1860    A
USGS    08354900        2008-03-22      1830    A
USGS    08354900        2008-03-23      1850    A
USGS    08354900        2008-03-24      1650    A
USGS    08354900        2008-03-25      1730    A
USGS    08354900        2008-03-26      2110    A
USGS    08354900        2008-03-27      2090    A
USGS    08354900        2008-03-28      2230    A
USGS    08354900        2008-03-29      2480    A
USGS    08354900        2008-03-30      2800    A
USGS    08354900        2008-03-31      2830    A
USGS    08354900        2008-04-01      2850    A
USGS    08354900        2008-04-02      3030    A
USGS    08354900        2008-04-03      3030    A
USGS    08354900        2008-04-04      2740    A
USGS    08354900        2008-04-05      2590    A
USGS    08354900        2008-04-06      2730    A
USGS    08354900        2008-04-07      2760    A
USGS    08354900        2008-04-08      2620    A
USGS    08354900        2008-04-09      2580    A
USGS    08354900        2008-04-10      2770    A
USGS    08354900        2008-04-11      3060    A
USGS    08354900        2008-04-12      2840    A
USGS    08354900        2008-04-13      2700    A
USGS    08354900        2008-04-14      2600    A
USGS    08354900        2008-04-15      2570    A
USGS    08354900        2008-04-16      2390    A
USGS    08354900        2008-04-17      2270    A
USGS    08354900        2008-04-18      2230    A
USGS    08354900        2008-04-19      2350    A
USGS    08354900        2008-04-20      2660    A
USGS    08354900        2008-04-21      2800    A
USGS    08354900        2008-04-22      2700    A
USGS    08354900        2008-04-23      2570    A
USGS    08354900        2008-04-24      2610    A
USGS    08354900        2008-04-25      2770    A
USGS    08354900        2008-04-26      3150    A
USGS    08354900        2008-04-27      3590    A
USGS    08354900        2008-04-28      3860    A
USGS    08354900        2008-04-29      3580    A
USGS    08354900        2008-04-30      3500    A
USGS    08354900        2008-05-01      3330    A
USGS    08354900        2008-05-02      3250    A
USGS    08354900        2008-05-03      3140    A
USGS    08354900        2008-05-04      3090    A
USGS    08354900        2008-05-05      3260    A
USGS    08354900        2008-05-06      3360    A
USGS    08354900        2008-05-07      3430    A
USGS    08354900        2008-05-08      3340    A
USGS    08354900        2008-05-09      3240    A
USGS    08354900        2008-05-10      3450    A
USGS    08354900        2008-05-11      3560    A
